,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,Week,Day,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,is_event_day
976,2013-10-01,11336,5,3,9,2,d_977,0,0,0,0,1,1,0,39,0,274,False,True,False,True,False,False,1380585600,False
977,2013-10-02,11336,6,4,9,2,d_978,0,0,0,0,1,0,1,39,1,275,False,False,False,False,False,False,1380672000,False
978,2013-10-03,11336,4,5,9,2,d_979,0,0,0,0,1,1,1,39,2,276,False,False,False,False,False,False,1380758400,False
979,2013-10-04,11336,0,6,9,2,d_980,0,0,0,0,1,0,0,39,3,277,False,False,False,False,False,False,1380844800,False
980,2013-10-05,11337,2,0,9,2,d_981,0,0,0,0,1,1,1,39,4,278,False,False,False,False,False,False,1380931200,False
981,2013-10-06,11337,3,1,9,2,d_982,0,0,0,0,1,1,1,39,5,279,False,False,False,False,False,False,1381017600,False
982,2013-10-07,11337,1,2,9,2,d_983,0,0,0,0,1,1,0,40,6,280,False,False,False,False,False,False,1381104000,False
983,2013-10-08,11337,5,3,9,2,d_984,0,0,0,0,1,0,1,40,7,281,False,False,False,False,False,False,1381190400,False
984,2013-10-09,11337,6,4,9,2,d_985,0,0,0,0,1,1,1,40,8,282,False,False,False,False,False,False,1381276800,False
985,2013-10-10,11337,4,5,9,2,d_986,0,0,0,0,1,0,0,40,9,283,False,False,False,False,False,False,1381363200,False
986,2013-10-11,11337,0,6,9,2,d_987,0,0,0,0,0,1,1,40,10,284,False,False,False,False,False,False,1381449600,False
987,2013-10-12,11338,2,0,9,2,d_988,0,0,0,0,0,1,1,40,11,285,False,False,False,False,False,False,1381536000,False
988,2013-10-13,11338,3,1,9,2,d_989,0,0,0,0,0,1,0,40,12,286,False,False,False,False,False,False,1381622400,False
989,2013-10-14,11338,1,2,9,2,d_990,4,2,0,0,0,0,1,41,13,287,False,False,False,False,False,False,1381708800,False
990,2013-10-15,11338,5,3,9,2,d_991,7,3,0,0,0,1,1,41,14,288,False,False,False,False,False,False,1381795200,False
991,2013-10-16,11338,6,4,9,2,d_992,0,0,0,0,0,0,0,41,15,289,False,False,False,False,False,False,1381881600,False
992,2013-10-17,11338,4,5,9,2,d_993,0,0,0,0,0,0,0,41,16,290,False,False,False,False,False,False,1381968000,False
993,2013-10-18,11338,0,6,9,2,d_994,0,0,0,0,0,0,0,41,17,291,False,False,False,False,False,False,1382054400,False
994,2013-10-19,11339,2,0,9,2,d_995,0,0,0,0,0,0,0,41,18,292,False,False,False,False,False,False,1382140800,False
995,2013-10-20,11339,3,1,9,2,d_996,0,0,0,0,0,0,0,41,19,293,False,False,False,False,False,False,1382227200,False
996,2013-10-21,11339,1,2,9,2,d_997,0,0,0,0,0,0,0,42,20,294,False,False,False,False,False,False,1382313600,False
997,2013-10-22,11339,5,3,9,2,d_998,0,0,0,0,0,0,0,42,21,295,False,False,False,False,False,False,1382400000,False
998,2013-10-23,11339,6,4,9,2,d_999,0,0,0,0,0,0,0,42,22,296,False,False,False,False,False,False,1382486400,False
999,2013-10-24,11339,4,5,9,2,d_1000,0,0,0,0,0,0,0,42,23,297,False,False,False,False,False,False,1382572800,False
1000,2013-10-25,11339,0,6,9,2,d_1001,0,0,0,0,0,0,0,42,24,298,False,False,False,False,False,False,1382659200,False
1001,2013-10-26,11340,2,0,9,2,d_1002,0,0,0,0,0,0,0,42,25,299,False,False,False,False,False,False,1382745600,False
1002,2013-10-27,11340,3,1,9,2,d_1003,0,0,0,0,0,0,0,42,26,300,False,False,False,False,False,False,1382832000,False
1003,2013-10-28,11340,1,2,9,2,d_1004,0,0,0,0,0,0,0,43,27,301,False,False,False,False,False,False,1382918400,False
1004,2013-10-29,11340,5,3,9,2,d_1005,0,0,0,0,0,0,0,43,28,302,False,False,False,False,False,False,1383004800,False
1005,2013-10-30,11340,6,4,9,2,d_1006,0,0,0,0,0,0,0,43,29,303,False,False,False,False,False,False,1383091200,False
1006,2013-10-31,11340,4,5,9,2,d_1007,9,1,0,0,0,0,0,43,30,304,True,False,False,False,False,False,1383177600,False
1007,2013-11-01,11340,0,6,10,2,d_1008,0,0,0,0,1,1,0,43,0,305,False,True,False,False,False,False,1383264000,False
1008,2013-11-02,11341,2,0,10,2,d_1009,0,0,0,0,1,0,1,43,1,306,False,False,False,False,False,False,1383350400,False
1009,2013-11-03,11341,3,1,10,2,d_1010,0,0,0,0,1,1,1,43,2,307,False,False,False,False,False,False,1383436800,False
1010,2013-11-04,11341,1,2,10,2,d_1011,0,0,0,0,1,0,0,44,3,308,False,False,False,False,False,False,1383523200,False
1011,2013-11-05,11341,5,3,10,2,d_1012,0,0,0,0,1,1,1,44,4,309,False,False,False,False,False,False,1383609600,False
1012,2013-11-06,11341,6,4,10,2,d_1013,0,0,0,0,1,1,1,44,5,310,False,False,False,False,False,False,1383696000,False
1013,2013-11-07,11341,4,5,10,2,d_1014,0,0,0,0,1,1,0,44,6,311,False,False,False,False,False,False,1383782400,False
1014,2013-11-08,11341,0,6,10,2,d_1015,0,0,0,0,1,0,1,44,7,312,False,False,False,False,False,False,1383868800,False
1015,2013-11-09,11342,2,0,10,2,d_1016,0,0,0,0,1,1,1,44,8,313,False,False,False,False,False,False,1383955200,False
1016,2013-11-10,11342,3,1,10,2,d_1017,0,0,0,0,1,0,0,44,9,314,False,False,False,False,False,False,1384041600,False
1017,2013-11-11,11342,1,2,10,2,d_1018,30,2,0,0,0,1,1,45,10,315,False,False,False,False,False,False,1384128000,False
1018,2013-11-12,11342,5,3,10,2,d_1019,0,0,0,0,0,1,1,45,11,316,False,False,False,False,False,False,1384214400,False
1019,2013-11-13,11342,6,4,10,2,d_1020,0,0,0,0,0,1,0,45,12,317,False,False,False,False,False,False,1384300800,False
1020,2013-11-14,11342,4,5,10,2,d_1021,0,0,0,0,0,0,1,45,13,318,False,False,False,False,False,False,1384387200,False
1021,2013-11-15,11342,0,6,10,2,d_1022,0,0,0,0,0,1,1,45,14,319,False,False,False,False,False,False,1384473600,False
1022,2013-11-16,11343,2,0,10,2,d_1023,0,0,0,0,0,0,0,45,15,320,False,False,False,False,False,False,1384560000,False
1023,2013-11-17,11343,3,1,10,2,d_1024,0,0,0,0,0,0,0,45,16,321,False,False,False,False,False,False,1384646400,False
1024,2013-11-18,11343,1,2,10,2,d_1025,0,0,0,0,0,0,0,46,17,322,False,False,False,False,False,False,1384732800,False
1025,2013-11-19,11343,5,3,10,2,d_1026,0,0,0,0,0,0,0,46,18,323,False,False,False,False,False,False,1384819200,False
1026,2013-11-20,11343,6,4,10,2,d_1027,0,0,0,0,0,0,0,46,19,324,False,False,False,False,False,False,1384905600,False
1027,2013-11-21,11343,4,5,10,2,d_1028,0,0,0,0,0,0,0,46,20,325,False,False,False,False,False,False,1384992000,False
1028,2013-11-22,11343,0,6,10,2,d_1029,0,0,0,0,0,0,0,46,21,326,False,False,False,False,False,False,1385078400,False
1029,2013-11-23,11344,2,0,10,2,d_1030,0,0,0,0,0,0,0,46,22,327,False,False,False,False,False,False,1385164800,False
1030,2013-11-24,11344,3,1,10,2,d_1031,0,0,0,0,0,0,0,46,23,328,False,False,False,False,False,False,1385251200,False
1031,2013-11-25,11344,1,2,10,2,d_1032,0,0,0,0,0,0,0,47,24,329,False,False,False,False,False,False,1385337600,False
1032,2013-11-26,11344,5,3,10,2,d_1033,0,0,0,0,0,0,0,47,25,330,False,False,False,False,False,False,1385424000,False
1033,2013-11-27,11344,6,4,10,2,d_1034,0,0,0,0,0,0,0,47,26,331,False,False,False,False,False,False,1385510400,False
1034,2013-11-28,11344,4,5,10,2,d_1035,28,2,0,0,0,0,0,47,27,332,False,False,False,False,False,False,1385596800,False
1035,2013-11-29,11344,0,6,10,2,d_1036,0,0,0,0,0,0,0,47,28,333,False,False,False,False,False,False,1385683200,False
1036,2013-11-30,11345,2,0,10,2,d_1037,0,0,0,0,0,0,0,47,29,334,True,False,False,False,False,False,1385769600,False
1037,2013-12-01,11345,3,1,11,2,d_1038,0,0,0,0,1,1,0,47,0,335,False,True,False,False,False,False,1385856000,False
1038,2013-12-02,11345,1,2,11,2,d_1039,0,0,0,0,1,0,1,48,1,336,False,False,False,False,False,False,1385942400,False
1039,2013-12-03,11345,5,3,11,2,d_1040,0,0,0,0,1,1,1,48,2,337,False,False,False,False,False,False,1386028800,False
1040,2013-12-04,11345,6,4,11,2,d_1041,0,0,0,0,1,0,0,48,3,338,False,False,False,False,False,False,1386115200,False
1041,2013-12-05,11345,4,5,11,2,d_1042,1,3,0,0,1,1,1,48,4,339,False,False,False,False,False,False,1386201600,False
1042,2013-12-06,11345,0,6,11,2,d_1043,0,0,0,0,1,1,1,48,5,340,False,False,False,False,False,False,1386288000,False
1043,2013-12-07,11346,2,0,11,2,d_1044,0,0,0,0,1,1,0,48,6,341,False,False,False,False,False,False,1386374400,False
1044,2013-12-08,11346,3,1,11,2,d_1045,0,0,0,0,1,0,1,48,7,342,False,False,False,False,False,False,1386460800,False
1045,2013-12-09,11346,1,2,11,2,d_1046,0,0,0,0,1,1,1,49,8,343,False,False,False,False,False,False,1386547200,False
1046,2013-12-10,11346,5,3,11,2,d_1047,0,0,0,0,1,0,0,49,9,344,False,False,False,False,False,False,1386633600,False
1047,2013-12-11,11346,6,4,11,2,d_1048,0,0,0,0,0,1,1,49,10,345,False,False,False,False,False,False,1386720000,False
1048,2013-12-12,11346,4,5,11,2,d_1049,0,0,0,0,0,1,1,49,11,346,False,False,False,False,False,False,1386806400,False
1049,2013-12-13,11346,0,6,11,2,d_1050,0,0,0,0,0,1,0,49,12,347,False,False,False,False,False,False,1386892800,False
1050,2013-12-14,11347,2,0,11,2,d_1051,0,0,0,0,0,0,1,49,13,348,False,False,False,False,False,False,1386979200,False
1051,2013-12-15,11347,3,1,11,2,d_1052,0,0,0,0,0,1,1,49,14,349,False,False,False,False,False,False,1387065600,False
1052,2013-12-16,11347,1,2,11,2,d_1053,0,0,0,0,0,0,0,50,15,350,False,False,False,False,False,False,1387152000,False
1053,2013-12-17,11347,5,3,11,2,d_1054,0,0,0,0,0,0,0,50,16,351,False,False,False,False,False,False,1387238400,False
1054,2013-12-18,11347,6,4,11,2,d_1055,0,0,0,0,0,0,0,50,17,352,False,False,False,False,False,False,1387324800,False
1055,2013-12-19,11347,4,5,11,2,d_1056,0,0,0,0,0,0,0,50,18,353,False,False,False,False,False,False,1387411200,False
1056,2013-12-20,11347,0,6,11,2,d_1057,0,0,0,0,0,0,0,50,19,354,False,False,False,False,False,False,1387497600,False
1057,2013-12-21,11348,2,0,11,2,d_1058,0,0,0,0,0,0,0,50,20,355,False,False,False,False,False,False,1387584000,False
1058,2013-12-22,11348,3,1,11,2,d_1059,0,0,0,0,0,0,0,50,21,356,False,False,False,False,False,False,1387670400,False
1059,2013-12-23,11348,1,2,11,2,d_1060,0,0,0,0,0,0,0,51,22,357,False,False,False,False,False,False,1387756800,False
1060,2013-12-24,11348,5,3,11,2,d_1061,0,0,0,0,0,0,0,51,23,358,False,False,False,False,False,False,1387843200,False
1061,2013-12-25,11348,6,4,11,2,d_1062,2,2,0,0,0,0,0,51,24,359,False,False,False,False,False,False,1387929600,False
1062,2013-12-26,11348,4,5,11,2,d_1063,0,0,0,0,0,0,0,51,25,360,False,False,False,False,False,False,1388016000,False
1063,2013-12-27,11348,0,6,11,2,d_1064,0,0,0,0,0,0,0,51,26,361,False,False,False,False,False,False,1388102400,False
1064,2013-12-28,11349,2,0,11,2,d_1065,0,0,0,0,0,0,0,51,27,362,False,False,False,False,False,False,1388188800,False
1065,2013-12-29,11349,3,1,11,2,d_1066,0,0,0,0,0,0,0,51,28,363,False,False,False,False,False,False,1388275200,False
1066,2013-12-30,11349,1,2,11,2,d_1067,0,0,0,0,0,0,0,0,29,364,False,False,False,False,False,False,1388361600,False
1067,2013-12-31,11349,5,3,11,2,d_1068,0,0,0,0,0,0,0,0,30,365,True,False,True,False,True,False,1388448000,False
1068,2014-01-01,11349,6,4,0,3,d_1069,19,2,0,0,1,1,0,0,0,1,False,True,False,True,False,True,1388534400,False
1069,2014-01-02,11349,4,5,0,3,d_1070,0,0,0,0,1,0,1,0,1,2,False,False,False,False,False,False,1388620800,False
1070,2014-01-03,11349,0,6,0,3,d_1071,0,0,0,0,1,1,1,0,2,3,False,False,False,False,False,False,1388707200,False
1071,2014-01-04,11350,2,0,0,3,d_1072,0,0,0,0,1,0,0,0,3,4,False,False,False,False,False,False,1388793600,False
1072,2014-01-05,11350,3,1,0,3,d_1073,0,0,0,0,1,1,1,0,4,5,False,False,False,False,False,False,1388880000,False
1073,2014-01-06,11350,1,2,0,3,d_1074,0,0,0,0,1,1,1,1,5,6,False,False,False,False,False,False,1388966400,False
1074,2014-01-07,11350,5,3,0,3,d_1075,20,3,0,0,1,1,0,1,6,7,False,False,False,False,False,False,1389052800,False
1075,2014-01-08,11350,6,4,0,3,d_1076,0,0,0,0,1,0,1,1,7,8,False,False,False,False,False,False,1389139200,False
1076,2014-01-09,11350,4,5,0,3,d_1077,0,0,0,0,1,1,1,1,8,9,False,False,False,False,False,False,1389225600,False
1077,2014-01-10,11350,0,6,0,3,d_1078,0,0,0,0,1,0,0,1,9,10,False,False,False,False,False,False,1389312000,False
1078,2014-01-11,11351,2,0,0,3,d_1079,0,0,0,0,0,1,1,1,10,11,False,False,False,False,False,False,1389398400,False
1079,2014-01-12,11351,3,1,0,3,d_1080,0,0,0,0,0,1,1,1,11,12,False,False,False,False,False,False,1389484800,False
1080,2014-01-13,11351,1,2,0,3,d_1081,0,0,0,0,0,1,0,2,12,13,False,False,False,False,False,False,1389571200,False
1081,2014-01-14,11351,5,3,0,3,d_1082,0,0,0,0,0,0,1,2,13,14,False,False,False,False,False,False,1389657600,False
1082,2014-01-15,11351,6,4,0,3,d_1083,0,0,0,0,0,1,1,2,14,15,False,False,False,False,False,False,1389744000,False
1083,2014-01-16,11351,4,5,0,3,d_1084,0,0,0,0,0,0,0,2,15,16,False,False,False,False,False,False,1389830400,False
1084,2014-01-17,11351,0,6,0,3,d_1085,0,0,0,0,0,0,0,2,16,17,False,False,False,False,False,False,1389916800,False
1085,2014-01-18,11352,2,0,0,3,d_1086,0,0,0,0,0,0,0,2,17,18,False,False,False,False,False,False,1390003200,False
1086,2014-01-19,11352,3,1,0,3,d_1087,0,0,0,0,0,0,0,2,18,19,False,False,False,False,False,False,1390089600,False
1087,2014-01-20,11352,1,2,0,3,d_1088,14,2,0,0,0,0,0,3,19,20,False,False,False,False,False,False,1390176000,False
1088,2014-01-21,11352,5,3,0,3,d_1089,0,0,0,0,0,0,0,3,20,21,False,False,False,False,False,False,1390262400,False
1089,2014-01-22,11352,6,4,0,3,d_1090,0,0,0,0,0,0,0,3,21,22,False,False,False,False,False,False,1390348800,False
1090,2014-01-23,11352,4,5,0,3,d_1091,0,0,0,0,0,0,0,3,22,23,False,False,False,False,False,False,1390435200,False
1091,2014-01-24,11352,0,6,0,3,d_1092,0,0,0,0,0,0,0,3,23,24,False,False,False,False,False,False,1390521600,False
1092,2014-01-25,11353,2,0,0,3,d_1093,0,0,0,0,0,0,0,3,24,25,False,False,False,False,False,False,1390608000,False
1093,2014-01-26,11353,3,1,0,3,d_1094,0,0,0,0,0,0,0,3,25,26,False,False,False,False,False,False,1390694400,False
1094,2014-01-27,11353,1,2,0,3,d_1095,0,0,0,0,0,0,0,4,26,27,False,False,False,False,False,False,1390780800,False
1095,2014-01-28,11353,5,3,0,3,d_1096,0,0,0,0,0,0,0,4,27,28,False,False,False,False,False,False,1390867200,False
1096,2014-01-29,11353,6,4,0,3,d_1097,0,0,0,0,0,0,0,4,28,29,False,False,False,False,False,False,1390953600,False
1097,2014-01-30,11353,4,5,0,3,d_1098,0,0,0,0,0,0,0,4,29,30,False,False,False,False,False,False,1391040000,False
1098,2014-01-31,11353,0,6,0,3,d_1099,0,0,0,0,0,0,0,4,30,31,True,False,False,False,False,False,1391126400,False
1099,2014-02-01,11401,2,0,1,3,d_1100,0,0,0,0,1,1,0,4,0,32,False,True,False,False,False,False,1391212800,False
1100,2014-02-02,11401,3,1,1,3,d_1101,27,4,0,0,1,0,1,4,1,33,False,False,False,False,False,False,1391299200,False
1101,2014-02-03,11401,1,2,1,3,d_1102,0,0,0,0,1,1,1,5,2,34,False,False,False,False,False,False,1391385600,False
1102,2014-02-04,11401,5,3,1,3,d_1103,0,0,0,0,1,0,0,5,3,35,False,False,False,False,False,False,1391472000,False
1103,2014-02-05,11401,6,4,1,3,d_1104,0,0,0,0,1,1,1,5,4,36,False,False,False,False,False,False,1391558400,False
1104,2014-02-06,11401,4,5,1,3,d_1105,0,0,0,0,1,1,1,5,5,37,False,False,False,False,False,False,1391644800,False
1105,2014-02-07,11401,0,6,1,3,d_1106,0,0,0,0,1,1,0,5,6,38,False,False,False,False,False,False,1391731200,False
1106,2014-02-08,11402,2,0,1,3,d_1107,0,0,0,0,1,0,1,5,7,39,False,False,False,False,False,False,1391817600,False
1107,2014-02-09,11402,3,1,1,3,d_1108,0,0,0,0,1,1,1,5,8,40,False,False,False,False,False,False,1391904000,False
1108,2014-02-10,11402,1,2,1,3,d_1109,0,0,0,0,1,0,0,6,9,41,False,False,False,False,False,False,1391990400,False
1109,2014-02-11,11402,5,3,1,3,d_1110,0,0,0,0,0,1,1,6,10,42,False,False,False,False,False,False,1392076800,False
1110,2014-02-12,11402,6,4,1,3,d_1111,0,0,0,0,0,1,1,6,11,43,False,False,False,False,False,False,1392163200,False
1111,2014-02-13,11402,4,5,1,3,d_1112,0,0,0,0,0,1,0,6,12,44,False,False,False,False,False,False,1392249600,False
1112,2014-02-14,11402,0,6,1,3,d_1113,29,1,0,0,0,0,1,6,13,45,False,False,False,False,False,False,1392336000,False
1113,2014-02-15,11403,2,0,1,3,d_1114,0,0,0,0,0,1,1,6,14,46,False,False,False,False,False,False,1392422400,False
1114,2014-02-16,11403,3,1,1,3,d_1115,0,0,0,0,0,0,0,6,15,47,False,False,False,False,False,False,1392508800,False
1115,2014-02-17,11403,1,2,1,3,d_1116,23,2,0,0,0,0,0,7,16,48,False,False,False,False,False,False,1392595200,False
1116,2014-02-18,11403,5,3,1,3,d_1117,0,0,0,0,0,0,0,7,17,49,False,False,False,False,False,False,1392681600,False
1117,2014-02-19,11403,6,4,1,3,d_1118,0,0,0,0,0,0,0,7,18,50,False,False,False,False,False,False,1392768000,False
1118,2014-02-20,11403,4,5,1,3,d_1119,0,0,0,0,0,0,0,7,19,51,False,False,False,False,False,False,1392854400,False
1119,2014-02-21,11403,0,6,1,3,d_1120,0,0,0,0,0,0,0,7,20,52,False,False,False,False,False,False,1392940800,False
1120,2014-02-22,11404,2,0,1,3,d_1121,0,0,0,0,0,0,0,7,21,53,False,False,False,False,False,False,1393027200,False
1121,2014-02-23,11404,3,1,1,3,d_1122,0,0,0,0,0,0,0,7,22,54,False,False,False,False,False,False,1393113600,False
1122,2014-02-24,11404,1,2,1,3,d_1123,0,0,0,0,0,0,0,8,23,55,False,False,False,False,False,False,1393200000,False
1123,2014-02-25,11404,5,3,1,3,d_1124,0,0,0,0,0,0,0,8,24,56,False,False,False,False,False,False,1393286400,False
1124,2014-02-26,11404,6,4,1,3,d_1125,0,0,0,0,0,0,0,8,25,57,False,False,False,False,False,False,1393372800,False
1125,2014-02-27,11404,4,5,1,3,d_1126,0,0,0,0,0,0,0,8,26,58,False,False,False,False,False,False,1393459200,False
1126,2014-02-28,11404,0,6,1,3,d_1127,0,0,0,0,0,0,0,8,27,59,True,False,False,False,False,False,1393545600,False
1127,2014-03-01,11405,2,0,2,3,d_1128,0,0,0,0,1,1,0,8,0,60,False,True,False,False,False,False,1393632000,False
1128,2014-03-02,11405,3,1,2,3,d_1129,0,0,0,0,1,0,1,8,1,61,False,False,False,False,False,False,1393718400,False
1129,2014-03-03,11405,1,2,2,3,d_1130,0,0,0,0,1,1,1,9,2,62,False,False,False,False,False,False,1393804800,False
1130,2014-03-04,11405,5,3,2,3,d_1131,0,0,0,0,1,0,0,9,3,63,False,False,False,False,False,False,1393891200,False
1131,2014-03-05,11405,6,4,2,3,d_1132,12,3,0,0,1,1,1,9,4,64,False,False,False,False,False,False,1393977600,False
1132,2014-03-06,11405,4,5,2,3,d_1133,0,0,0,0,1,1,1,9,5,65,False,False,False,False,False,False,1394064000,False
1133,2014-03-07,11405,0,6,2,3,d_1134,0,0,0,0,1,1,0,9,6,66,False,False,False,False,False,False,1394150400,False
1134,2014-03-08,11406,2,0,2,3,d_1135,0,0,0,0,1,0,1,9,7,67,False,False,False,False,False,False,1394236800,False
1135,2014-03-09,11406,3,1,2,3,d_1136,0,0,0,0,1,1,1,9,8,68,False,False,False,False,False,False,1394323200,False
1136,2014-03-10,11406,1,2,2,3,d_1137,0,0,0,0,1,0,0,10,9,69,False,False,False,False,False,False,1394409600,False
1137,2014-03-11,11406,5,3,2,3,d_1138,0,0,0,0,0,1,1,10,10,70,False,False,False,False,False,False,1394496000,False
1138,2014-03-12,11406,6,4,2,3,d_1139,13,3,0,0,0,1,1,10,11,71,False,False,False,False,False,False,1394582400,False
1139,2014-03-13,11406,4,5,2,3,d_1140,0,0,0,0,0,1,0,10,12,72,False,False,False,False,False,False,1394668800,False
1140,2014-03-14,11406,0,6,2,3,d_1141,0,0,0,0,0,0,1,10,13,73,False,False,False,False,False,False,1394755200,False
1141,2014-03-15,11407,2,0,2,3,d_1142,0,0,0,0,0,1,1,10,14,74,False,False,False,False,False,False,1394841600,False
1142,2014-03-16,11407,3,1,2,3,d_1143,24,3,0,0,0,0,0,10,15,75,False,False,False,False,False,False,1394928000,False
1143,2014-03-17,11407,1,2,2,3,d_1144,26,1,0,0,0,0,0,11,16,76,False,False,False,False,False,False,1395014400,False
1144,2014-03-18,11407,5,3,2,3,d_1145,0,0,0,0,0,0,0,11,17,77,False,False,False,False,False,False,1395100800,False
1145,2014-03-19,11407,6,4,2,3,d_1146,0,0,0,0,0,0,0,11,18,78,False,False,False,False,False,False,1395187200,False
1146,2014-03-20,11407,4,5,2,3,d_1147,0,0,0,0,0,0,0,11,19,79,False,False,False,False,False,False,1395273600,False
1147,2014-03-21,11407,0,6,2,3,d_1148,0,0,0,0,0,0,0,11,20,80,False,False,False,False,False,False,1395360000,False
1148,2014-03-22,11408,2,0,2,3,d_1149,0,0,0,0,0,0,0,11,21,81,False,False,False,False,False,False,1395446400,False
1149,2014-03-23,11408,3,1,2,3,d_1150,0,0,0,0,0,0,0,11,22,82,False,False,False,False,False,False,1395532800,False
1150,2014-03-24,11408,1,2,2,3,d_1151,0,0,0,0,0,0,0,12,23,83,False,False,False,False,False,False,1395619200,False
1151,2014-03-25,11408,5,3,2,3,d_1152,0,0,0,0,0,0,0,12,24,84,False,False,False,False,False,False,1395705600,False
1152,2014-03-26,11408,6,4,2,3,d_1153,0,0,0,0,0,0,0,12,25,85,False,False,False,False,False,False,1395792000,False
1153,2014-03-27,11408,4,5,2,3,d_1154,0,0,0,0,0,0,0,12,26,86,False,False,False,False,False,False,1395878400,False
1154,2014-03-28,11408,0,6,2,3,d_1155,0,0,0,0,0,0,0,12,27,87,False,False,False,False,False,False,1395964800,False
1155,2014-03-29,11409,2,0,2,3,d_1156,0,0,0,0,0,0,0,12,28,88,False,False,False,False,False,False,1396051200,False
1156,2014-03-30,11409,3,1,2,3,d_1157,0,0,0,0,0,0,0,12,29,89,False,False,False,False,False,False,1396137600,False
1157,2014-03-31,11409,1,2,2,3,d_1158,0,0,0,0,0,0,0,13,30,90,True,False,True,False,False,False,1396224000,False
1158,2014-04-01,11409,5,3,3,3,d_1159,0,0,0,0,1,1,0,13,0,91,False,True,False,True,False,False,1396310400,False
1159,2014-04-02,11409,6,4,3,3,d_1160,0,0,0,0,1,0,1,13,1,92,False,False,False,False,False,False,1396396800,False
1160,2014-04-03,11409,4,5,3,3,d_1161,0,0,0,0,1,1,1,13,2,93,False,False,False,False,False,False,1396483200,False
1161,2014-04-04,11409,0,6,3,3,d_1162,0,0,0,0,1,0,0,13,3,94,False,False,False,False,False,False,1396569600,False
1162,2014-04-05,11410,2,0,3,3,d_1163,0,0,0,0,1,1,1,13,4,95,False,False,False,False,False,False,1396656000,False
1163,2014-04-06,11410,3,1,3,3,d_1164,0,0,0,0,1,1,1,13,5,96,False,False,False,False,False,False,1396742400,False
1164,2014-04-07,11410,1,2,3,3,d_1165,0,0,0,0,1,1,0,14,6,97,False,False,False,False,False,False,1396828800,False
1165,2014-04-08,11410,5,3,3,3,d_1166,0,0,0,0,1,0,1,14,7,98,False,False,False,False,False,False,1396915200,False
1166,2014-04-09,11410,6,4,3,3,d_1167,0,0,0,0,1,1,1,14,8,99,False,False,False,False,False,False,1397001600,False
1167,2014-04-10,11410,4,5,3,3,d_1168,0,0,0,0,1,0,0,14,9,100,False,False,False,False,False,False,1397088000,False
1168,2014-04-11,11410,0,6,3,3,d_1169,0,0,0,0,0,1,1,14,10,101,False,False,False,False,False,False,1397174400,False
1169,2014-04-12,11411,2,0,3,3,d_1170,0,0,0,0,0,1,1,14,11,102,False,False,False,False,False,False,1397260800,False
1170,2014-04-13,11411,3,1,3,3,d_1171,0,0,0,0,0,1,0,14,12,103,False,False,False,False,False,False,1397347200,False
1171,2014-04-14,11411,1,2,3,3,d_1172,0,0,0,0,0,0,1,15,13,104,False,False,False,False,False,False,1397433600,False
1172,2014-04-15,11411,5,3,3,3,d_1173,0,0,0,0,0,1,1,15,14,105,False,False,False,False,False,False,1397520000,False
1173,2014-04-16,11411,6,4,3,3,d_1174,0,0,0,0,0,0,0,15,15,106,False,False,False,False,False,False,1397606400,False
1174,2014-04-17,11411,4,5,3,3,d_1175,0,0,0,0,0,0,0,15,16,107,False,False,False,False,False,False,1397692800,False
1175,2014-04-18,11411,0,6,3,3,d_1176,0,0,0,0,0,0,0,15,17,108,False,False,False,False,False,False,1397779200,False
1176,2014-04-19,11412,2,0,3,3,d_1177,0,0,0,0,0,0,0,15,18,109,False,False,False,False,False,False,1397865600,False
1177,2014-04-20,11412,3,1,3,3,d_1178,5,1,4,2,0,0,0,15,19,110,False,False,False,False,False,False,1397952000,True
1178,2014-04-21,11412,1,2,3,3,d_1179,0,0,0,0,0,0,0,16,20,111,False,False,False,False,False,False,1398038400,False
1179,2014-04-22,11412,5,3,3,3,d_1180,22,3,0,0,0,0,0,16,21,112,False,False,False,False,False,False,1398124800,False
1180,2014-04-23,11412,6,4,3,3,d_1181,0,0,0,0,0,0,0,16,22,113,False,False,False,False,False,False,1398211200,False
1181,2014-04-24,11412,4,5,3,3,d_1182,0,0,0,0,0,0,0,16,23,114,False,False,False,False,False,False,1398297600,False
1182,2014-04-25,11412,0,6,3,3,d_1183,0,0,0,0,0,0,0,16,24,115,False,False,False,False,False,False,1398384000,False
1183,2014-04-26,11413,2,0,3,3,d_1184,0,0,0,0,0,0,0,16,25,116,False,False,False,False,False,False,1398470400,False
1184,2014-04-27,11413,3,1,3,3,d_1185,0,0,0,0,0,0,0,16,26,117,False,False,False,False,False,False,1398556800,False
1185,2014-04-28,11413,1,2,3,3,d_1186,0,0,0,0,0,0,0,17,27,118,False,False,False,False,False,False,1398643200,False
1186,2014-04-29,11413,5,3,3,3,d_1187,0,0,0,0,0,0,0,17,28,119,False,False,False,False,False,False,1398729600,False
1187,2014-04-30,11413,6,4,3,3,d_1188,0,0,0,0,0,0,0,17,29,120,True,False,False,False,False,False,1398816000,False
1188,2014-05-01,11413,4,5,4,3,d_1189,0,0,0,0,1,1,0,17,0,121,False,True,False,False,False,False,1398902400,False
